"id";"created_at";"updated_at";"row_version";"date_time";"resolution";"temperature";"source";"estimated";"location__id"
1954484;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 03:00:00+00";"PT60M";11,77;"D";TRUE;1
1954485;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 04:00:00+00";"PT60M";11,24;"D";TRUE;1
1954486;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 05:00:00+00";"PT60M";10,76;"D";TRUE;1
1954487;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 06:00:00+00";"PT60M";10,64;"D";TRUE;1
1954488;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 07:00:00+00";"PT60M";11,24;"D";TRUE;1
1954489;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 08:00:00+00";"PT60M";12,18;"D";TRUE;1
1954490;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 09:00:00+00";"PT60M";13,39;"D";TRUE;1
1954491;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 10:00:00+00";"PT60M";14,76;"D";TRUE;1
1954492;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 11:00:00+00";"PT60M";16,47;"D";TRUE;1
1954493;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 12:00:00+00";"PT60M";17,74;"D";TRUE;1
1954494;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 13:00:00+00";"PT60M";18,37;"D";TRUE;1
1954495;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 14:00:00+00";"PT60M";18,14;"D";TRUE;1
1954496;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 15:00:00+00";"PT60M";17,39;"D";TRUE;1
1954497;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 16:00:00+00";"PT60M";16,22;"D";TRUE;1
1954498;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 17:00:00+00";"PT60M";15,12;"D";TRUE;1
1954499;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 18:00:00+00";"PT60M";14,06;"D";TRUE;1
1954500;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 19:00:00+00";"PT60M";13,53;"D";TRUE;1
1954501;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 20:00:00+00";"PT60M";13,18;"D";TRUE;1
1954502;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 21:00:00+00";"PT60M";12,94;"D";TRUE;1
1954503;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 22:00:00+00";"PT60M";12,67;"D";TRUE;1
1954504;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-27 23:00:00+00";"PT60M";12,39;"D";TRUE;1
1954505;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 00:00:00+00";"PT60M";12,05;"D";TRUE;1
1954506;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 01:00:00+00";"PT60M";11,68;"D";TRUE;1
1954507;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 02:00:00+00";"PT60M";11,35;"D";TRUE;1
1954508;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 03:00:00+00";"PT60M";10,95;"D";TRUE;1
1954509;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 04:00:00+00";"PT60M";10,56;"D";TRUE;1
1954510;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 05:00:00+00";"PT60M";10,24;"D";TRUE;1
1954511;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 06:00:00+00";"PT60M";10,24;"D";TRUE;1
1954512;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 07:00:00+00";"PT60M";10,95;"D";TRUE;1
1954513;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 08:00:00+00";"PT60M";11,89;"D";TRUE;1
1954514;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 09:00:00+00";"PT60M";12,99;"D";TRUE;1
1954515;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 10:00:00+00";"PT60M";14,08;"D";TRUE;1
1954516;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 11:00:00+00";"PT60M";15,44;"D";TRUE;1
1954517;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 12:00:00+00";"PT60M";16,41;"D";TRUE;1
1954518;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 13:00:00+00";"PT60M";16,96;"D";TRUE;1
1954519;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 14:00:00+00";"PT60M";16,77;"D";TRUE;1
1954520;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 15:00:00+00";"PT60M";16,03;"D";TRUE;1
1954521;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 16:00:00+00";"PT60M";14,72;"D";TRUE;1
1954522;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 17:00:00+00";"PT60M";13,6;"D";TRUE;1
1954523;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 18:00:00+00";"PT60M";12,39;"D";TRUE;1
1954524;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 19:00:00+00";"PT60M";11,83;"D";TRUE;1
1954525;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 20:00:00+00";"PT60M";11,53;"D";TRUE;1
1954526;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 21:00:00+00";"PT60M";11,3;"D";TRUE;1
1954527;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 22:00:00+00";"PT60M";11,1;"D";TRUE;1
1954528;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-28 23:00:00+00";"PT60M";10,86;"D";TRUE;1
1954529;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 00:00:00+00";"PT60M";10,57;"D";TRUE;1
1954530;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 01:00:00+00";"PT60M";10,18;"D";TRUE;1
1954531;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 02:00:00+00";"PT60M";9,87;"D";TRUE;1
1954532;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 03:00:00+00";"PT60M";9,76;"D";TRUE;1
1954533;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 04:00:00+00";"PT60M";9,86;"D";TRUE;1
1954534;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 05:00:00+00";"PT60M";10,07;"D";TRUE;1
1954535;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 06:00:00+00";"PT60M";10,33;"D";TRUE;1
1954536;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 07:00:00+00";"PT60M";10,99;"D";TRUE;1
1954537;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 08:00:00+00";"PT60M";12,04;"D";TRUE;1
1954538;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 09:00:00+00";"PT60M";13,1;"D";TRUE;1
1954539;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 10:00:00+00";"PT60M";14,48;"D";TRUE;1
1954540;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 11:00:00+00";"PT60M";15,53;"D";TRUE;1
1954541;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 12:00:00+00";"PT60M";16,2;"D";TRUE;1
1954542;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 13:00:00+00";"PT60M";16,12;"D";TRUE;1
1954543;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 14:00:00+00";"PT60M";15,55;"D";TRUE;1
1954544;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 15:00:00+00";"PT60M";14,57;"D";TRUE;1
1954545;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 16:00:00+00";"PT60M";14,05;"D";TRUE;1
1954546;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 17:00:00+00";"PT60M";13,25;"D";TRUE;1
1954547;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 18:00:00+00";"PT60M";12,64;"D";TRUE;1
1954548;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 19:00:00+00";"PT60M";12,26;"D";TRUE;1
1954549;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 20:00:00+00";"PT60M";11,91;"D";TRUE;1
1954550;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 21:00:00+00";"PT60M";11,6;"D";TRUE;1
1954551;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 22:00:00+00";"PT60M";11,39;"D";TRUE;1
1954552;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-29 23:00:00+00";"PT60M";11,19;"D";TRUE;1
1954553;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 00:00:00+00";"PT60M";10,97;"D";TRUE;1
1954554;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 01:00:00+00";"PT60M";10,52;"D";TRUE;1
1954555;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 02:00:00+00";"PT60M";10,13;"D";TRUE;1
1954556;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 03:00:00+00";"PT60M";9,98;"D";TRUE;1
1954557;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 04:00:00+00";"PT60M";10,11;"D";TRUE;1
1954558;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 05:00:00+00";"PT60M";10,39;"D";TRUE;1
1954559;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 06:00:00+00";"PT60M";10,61;"D";TRUE;1
1954560;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 07:00:00+00";"PT60M";10,88;"D";TRUE;1
1954561;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 08:00:00+00";"PT60M";11,17;"D";TRUE;1
1954562;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 09:00:00+00";"PT60M";11,8;"D";TRUE;1
1954563;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 10:00:00+00";"PT60M";12,6;"D";TRUE;1
1954564;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 11:00:00+00";"PT60M";13,74;"D";TRUE;1
1954565;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 12:00:00+00";"PT60M";14,56;"D";TRUE;1
1954566;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 13:00:00+00";"PT60M";15,13;"D";TRUE;1
1954567;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 14:00:00+00";"PT60M";15,03;"D";TRUE;1
1954568;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 15:00:00+00";"PT60M";14,62;"D";TRUE;1
1954569;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 16:00:00+00";"PT60M";13,95;"D";TRUE;1
1954570;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 17:00:00+00";"PT60M";13,71;"D";TRUE;1
1954571;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 18:00:00+00";"PT60M";13,3;"D";TRUE;1
1954572;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 19:00:00+00";"PT60M";13,29;"D";TRUE;1
1954573;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 20:00:00+00";"PT60M";13,34;"D";TRUE;1
1954574;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 21:00:00+00";"PT60M";13,34;"D";TRUE;1
1954575;"2020-10-23 09:00:08.870017+00";"2020-10-23 09:00:08.870017+00";1;"2020-10-30 22:00:00+00";"PT60M";13,4;"D";TRUE;1
1954606;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 04:00:00+00";"PT60M";9,62;"D";TRUE;1
1954607;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 05:00:00+00";"PT60M";9,73;"D";TRUE;1
1954608;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 06:00:00+00";"PT60M";9,99;"D";TRUE;1
1954609;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 07:00:00+00";"PT60M";10,81;"D";TRUE;1
1954610;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 08:00:00+00";"PT60M";11,91;"D";TRUE;1
1954611;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 09:00:00+00";"PT60M";13,11;"D";TRUE;1
1954612;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 10:00:00+00";"PT60M";14,25;"D";TRUE;1
1954613;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 11:00:00+00";"PT60M";15,35;"D";TRUE;1
1954614;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 12:00:00+00";"PT60M";16,25;"D";TRUE;1
1954615;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 13:00:00+00";"PT60M";16,8;"D";TRUE;1
1954616;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 14:00:00+00";"PT60M";16,72;"D";TRUE;1
1954617;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 15:00:00+00";"PT60M";16,14;"D";TRUE;1
1954618;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 16:00:00+00";"PT60M";15,22;"D";TRUE;1
1954619;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 17:00:00+00";"PT60M";14,26;"D";TRUE;1
1954620;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 18:00:00+00";"PT60M";13,38;"D";TRUE;1
1954621;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 19:00:00+00";"PT60M";12,8;"D";TRUE;1
1954622;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 20:00:00+00";"PT60M";12,34;"D";TRUE;1
1954623;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 21:00:00+00";"PT60M";11,95;"D";TRUE;1
1954624;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 22:00:00+00";"PT60M";11,62;"D";TRUE;1
1954625;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-24 23:00:00+00";"PT60M";11,24;"D";TRUE;1
1954626;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 00:00:00+00";"PT60M";11,03;"D";TRUE;1
1954627;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 01:00:00+00";"PT60M";11,06;"D";TRUE;1
1954628;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 02:00:00+00";"PT60M";11,19;"D";TRUE;1
1954629;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 03:00:00+00";"PT60M";11,29;"D";TRUE;1
1954630;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 04:00:00+00";"PT60M";11,26;"D";TRUE;1
1954631;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 05:00:00+00";"PT60M";11,18;"D";TRUE;1
1954632;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 06:00:00+00";"PT60M";11,34;"D";TRUE;1
1954633;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 07:00:00+00";"PT60M";11,7;"D";TRUE;1
1954634;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 08:00:00+00";"PT60M";12,16;"D";TRUE;1
1954635;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 09:00:00+00";"PT60M";12,81;"D";TRUE;1
1954636;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 10:00:00+00";"PT60M";13,68;"D";TRUE;1
1954637;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 11:00:00+00";"PT60M";14,87;"D";TRUE;1
1954638;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 12:00:00+00";"PT60M";15,78;"D";TRUE;1
1954639;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 13:00:00+00";"PT60M";16,29;"D";TRUE;1
1954640;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 14:00:00+00";"PT60M";16,07;"D";TRUE;1
1954641;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 15:00:00+00";"PT60M";15,52;"D";TRUE;1
1954642;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 16:00:00+00";"PT60M";14,96;"D";TRUE;1
1954643;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 17:00:00+00";"PT60M";14,33;"D";TRUE;1
1954644;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 18:00:00+00";"PT60M";13,72;"D";TRUE;1
1954645;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 19:00:00+00";"PT60M";13,39;"D";TRUE;1
1954646;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 20:00:00+00";"PT60M";13,09;"D";TRUE;1
1954647;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 21:00:00+00";"PT60M";12,78;"D";TRUE;1
1954648;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 22:00:00+00";"PT60M";12,66;"D";TRUE;1
1954649;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-25 23:00:00+00";"PT60M";12,58;"D";TRUE;1
1954650;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 00:00:00+00";"PT60M";12,39;"D";TRUE;1
1954651;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 01:00:00+00";"PT60M";12,19;"D";TRUE;1
1954652;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 02:00:00+00";"PT60M";11,8;"D";TRUE;1
1954653;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 03:00:00+00";"PT60M";11,39;"D";TRUE;1
1954654;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 04:00:00+00";"PT60M";11,16;"D";TRUE;1
1954655;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 05:00:00+00";"PT60M";11,28;"D";TRUE;1
1954656;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 06:00:00+00";"PT60M";11,54;"D";TRUE;1
1954657;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 07:00:00+00";"PT60M";11,56;"D";TRUE;1
1954658;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 08:00:00+00";"PT60M";11,82;"D";TRUE;1
1954659;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 09:00:00+00";"PT60M";12,23;"D";TRUE;1
1954660;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 10:00:00+00";"PT60M";13,03;"D";TRUE;1
1954661;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 11:00:00+00";"PT60M";14,12;"D";TRUE;1
1954662;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 12:00:00+00";"PT60M";15,1;"D";TRUE;1
1954663;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 13:00:00+00";"PT60M";15,9;"D";TRUE;1
1954664;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 14:00:00+00";"PT60M";16,29;"D";TRUE;1
1954665;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 15:00:00+00";"PT60M";16,46;"D";TRUE;1
1954666;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 16:00:00+00";"PT60M";16,52;"D";TRUE;1
1954667;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 17:00:00+00";"PT60M";16,25;"D";TRUE;1
1954668;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 18:00:00+00";"PT60M";15,69;"D";TRUE;1
1954669;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 19:00:00+00";"PT60M";15,2;"D";TRUE;1
1954670;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 20:00:00+00";"PT60M";14,7;"D";TRUE;1
1954671;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 21:00:00+00";"PT60M";14,26;"D";TRUE;1
1954672;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 22:00:00+00";"PT60M";13,89;"D";TRUE;1
1954673;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-26 23:00:00+00";"PT60M";13,58;"D";TRUE;1
1954674;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 00:00:00+00";"PT60M";13,15;"D";TRUE;1
1954675;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 01:00:00+00";"PT60M";12,68;"D";TRUE;1
1954676;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 02:00:00+00";"PT60M";12,26;"D";TRUE;1
1954677;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 03:00:00+00";"PT60M";11,77;"D";TRUE;1
1954678;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 04:00:00+00";"PT60M";11,24;"D";TRUE;1
1954679;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 05:00:00+00";"PT60M";10,76;"D";TRUE;1
1954680;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 06:00:00+00";"PT60M";10,64;"D";TRUE;1
1954681;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 07:00:00+00";"PT60M";11,24;"D";TRUE;1
1954682;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 08:00:00+00";"PT60M";12,18;"D";TRUE;1
1954683;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 09:00:00+00";"PT60M";13,39;"D";TRUE;1
1954684;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 10:00:00+00";"PT60M";14,76;"D";TRUE;1
1954685;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 11:00:00+00";"PT60M";16,47;"D";TRUE;1
1954686;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 12:00:00+00";"PT60M";17,74;"D";TRUE;1
1954687;"2020-10-23 10:00:11.469474+00";"2020-10-23 10:00:11.469474+00";1;"2020-10-27 13:00:00+00";"PT60M";18,37;"D";TRUE;1
